class,classLabel,root,rootLabel,fmaSuperclasses
https://purl.bioontology.org/ontology/OFL/OFLID10717,Subcutaneous adipose tissue of lower trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10718,Subcutaneous adipose tissue of posterior part of forearm,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10719,Subcutaneous adipose tissue of back of left upper limb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10720,Subcutaneous adipose tissue of back of upper limb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10721,Subcutaneous adipose tissue of back of right upper limb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10722,Subcutaneous adipose tissue of nose,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10723,Subcutaneous adipose tissue of right side of upper lip,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10724,Subcutaneous adipose tissue of shoulder,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10725,Subcutaneous adipose tissue of anterior part proper of right knee,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10726,Subcutaneous adipose tissue of anterior part proper of left knee,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10727,Subcutaneous adipose tissue of male superficial chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10728,Subcutaneous adipose tissue of superficial chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10729,Subcutaneous adipose tissue of female superficial chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10730,Subcutaneous adipose tissue of lateral part of cheek,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10731,Subcutaneous adipose tissue of anterior part of left leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10732,Subcutaneous adipose tissue of anterior part of leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10733,Subcutaneous adipose tissue of anterior part of right leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10734,Subcutaneous adipose tissue of left wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10735,Subcutaneous adipose tissue of wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10736,Subcutaneous adipose tissue of right wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10737,Subcutaneous adipose tissue of umbilicus,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10738,Subcutaneous adipose tissue of left pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10739,Subcutaneous adipose tissue of pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10740,Subcutaneous adipose tissue of right pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10741,Subcutaneous adipose tissue of index finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10742,Subcutaneous adipose tissue of acromial part of right pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10743,Subcutaneous adipose tissue of acromial part of pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10744,Subcutaneous adipose tissue of acromial part of left pectoral girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10745,Subcutaneous adipose tissue of right second toe,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10746,Subcutaneous adipose tissue of second toe,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10747,Subcutaneous adipose tissue of left second toe,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10748,Subcutaneous adipose tissue of pelvis,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10749,Subcutaneous adipose tissue of proximal segment of left wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10750,Subcutaneous adipose tissue of proximal segment of wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10751,Subcutaneous adipose tissue of proximal segment of right wrist,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10752,Subcutaneous adipose tissue of lower outer quadrant of right female breast,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10753,Subcutaneous adipose tissue of lower outer quadrant of breast,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10754,Subcutaneous adipose tissue of lower outer quadrant of left female breast,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10755,Subcutaneous adipose tissue of segment of posterior part of elbow,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10756,Subcutaneous adipose tissue of palmar part of right thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10757,Subcutaneous adipose tissue of palmar part of thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10758,Subcutaneous adipose tissue of palmar part of left thumb,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10759,Subcutaneous adipose tissue of lateral part of left thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10760,Subcutaneous adipose tissue of lateral part of right thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10761,Subcutaneous adipose tissue of abdominal segment of trunk,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10762,Subcutaneous adipose tissue of right ear,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10763,Subcutaneous adipose tissue of ear,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10764,Subcutaneous adipose tissue of left ear,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10765,Subcutaneous adipose tissue of left lower hemithorax,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10766,Subcutaneous adipose tissue of lower hemithorax,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10767,Subcutaneous adipose tissue of right lower hemithorax,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10768,Subcutaneous adipose tissue of anterior part of right knee,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10769,Subcutaneous adipose tissue of anterior part of knee,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10770,Subcutaneous adipose tissue of anterior part of left knee,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10771,Subcutaneous adipose tissue of left side of female chest,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10772,Subcutaneous adipose tissue of left side of male chest,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10773,Subcutaneous adipose tissue of left foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10774,Subcutaneous adipose tissue of foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10775,Subcutaneous adipose tissue of right foot,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10776,Subcutaneous adipose tissue of arm,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10777,Subcutaneous adipose tissue of proximal free limb segment,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10778,Subcutaneous adipose tissue of metacarpal part of right hand,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10779,Subcutaneous adipose tissue of metacarpal part of left hand,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10780,Subcutaneous adipose tissue of right temporal part of head,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10781,Subcutaneous adipose tissue of temporal part of head,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10782,Subcutaneous adipose tissue of left temporal part of head,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10783,Subcutaneous adipose tissue of right lumbar part of abdomen,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10784,Subcutaneous adipose tissue of lumbar part of abdomen,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10785,Subcutaneous adipose tissue of left lumbar part of abdomen,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10786,Subcutaneous adipose tissue of palmar part of right little finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10787,Subcutaneous adipose tissue of palmar part of left little finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10788,Subcutaneous adipose tissue of medial malleolar part of ankle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10789,Subcutaneous adipose tissue of medial part of left thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10790,Subcutaneous adipose tissue of medial part of thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10791,Subcutaneous adipose tissue of medial part of right thigh,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10792,Subcutaneous adipose tissue of anterior superficial chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10793,Subcutaneous adipose tissue of limb girdle,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10794,Subcutaneous adipose tissue of medial part of right leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10795,Subcutaneous adipose tissue of medial part of leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10796,Subcutaneous adipose tissue of medial part of left leg,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10797,Subcutaneous adipose tissue of lateral part of lower lip,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10798,Subcutaneous adipose tissue of pre-auricular part of cheek,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10799,Subcutaneous adipose tissue of female chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10800,Subcutaneous adipose tissue of male chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10801,Subcutaneous adipose tissue of lateral lumbar region of abdomen,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10802,Subcutaneous adipose tissue of columella,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10803,Subcutaneous adipose tissue of dorsal part of right middle finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10804,Subcutaneous adipose tissue of dorsal part of left middle finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10805,Subcutaneous adipose tissue of right pectoral part of chest,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10806,Subcutaneous adipose tissue of middle free limb segment,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10807,Subcutaneous adipose tissue of right mandibular part proper of mouth,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10808,Subcutaneous adipose tissue of mandibular part proper of mouth,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10809,Subcutaneous adipose tissue of left mandibular part proper of mouth,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10810,Subcutaneous adipose tissue of lateral part of right index finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10811,Subcutaneous adipose tissue of lateral part of index finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10812,Subcutaneous adipose tissue of lateral part of left index finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10813,Subcutaneous adipose tissue of little finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10814,Subcutaneous adipose tissue of posterior part of left forearm,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10815,Subcutaneous adipose tissue of posterior part of right forearm,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10816,Subcutaneous adipose tissue of medial part of little finger,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10817,Subcutaneous adipose tissue of right lower eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10818,Subcutaneous adipose tissue of left lower eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10819,Subcutaneous adipose tissue of anterolateral part of neck,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10820,Subcutaneous adipose tissue of left upper eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10821,Subcutaneous adipose tissue of right upper eyelid,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10822,Subcutaneous adipose tissue of preputial sac,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10823,Subcutaneous adipose tissue of lateral superficial chest wall,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10824,Subcutaneous adipose tissue of left side of face,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10825,Subcutaneous adipose tissue of male trunk proper,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10826,Subcutaneous adipose tissue of female trunk proper,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
https://purl.bioontology.org/ontology/OFL/OFLID10827,Subcutaneous adipose tissue of left external ear,https://purl.bioontology.org/ontology/OFL/OFLID10414,Subcutaneous adipose tissue of subdivision of cardinal body part,http://purl.obolibrary.org/obo/FMA_74315
